"_id","_index","_score","clean_text","clean_text.keyword","comment_text","comment_text.keyword",likes,"published_at","published_at.keyword",sentiment,"sentiment.keyword",title,"title.keyword","video_id","video_id.keyword","view_count"
q6gm5pcBQareQcpIU9jd,"youtube-comments1-index",1,"melaka and penang have the best historical sites and heritage.","melaka and penang have the best historical sites and heritage.","Melaka and Penang have the best historical sites and heritage.","Melaka and Penang have the best historical sites and heritage.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
yagm5pcBQareQcpIbNgO,"youtube-comments1-index",1,"josephmatthias3346 tell me the wrong facts.","josephmatthias3346 tell me the wrong facts."," @josephmatthias3346  tell me the wrong facts."," @josephmatthias3346  tell me the wrong facts.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
r6gm5pcBQareQcpIWtj9,"youtube-comments1-index",1,"but now malaysia is like a hell.","but now malaysia is like a hell.","But now malaysia is like a hell.","But now malaysia is like a hell.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
x6gm5pcBQareQcpIZNhX,"youtube-comments1-index",1,lie,lie,lie,lie,"21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
6qgm5pcBQareQcpIkNj3,"youtube-comments1-index",1,"cynthiasharon8878 tradlng forex,its almost inevitable that youre going to experience some ups and downs along the way.alertness and decisiveness are both fundamental ingredients in the recipe for a sucessful forex trader.","cynthiasharon8878 tradlng forex,its almost inevitable that youre going to experience some ups and downs along the way.alertness and decisiveness are both fundamental ingredients in the recipe for a sucessful forex trader."," @cynthiasharon8878  Tradlng Forex,It's almost inevitable that you're going to experience some ups and downs along the way.Alertness and decisiveness are both fundamental ingredients in the recipe for a sucessful Fo'rex trader."," @cynthiasharon8878  Tradlng Forex,It's almost inevitable that you're going to experience some ups and downs along the way.Alertness and decisiveness are both fundamental ingredients in the recipe for a sucessful Fo'rex trader.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
zKgm5pcBQareQcpIedhp,"youtube-comments1-index",1,"diane virginia i dont blame them if they are not investlng their money. i have lost a lot investing in the different market. most recently i was blown away by the rapid fall of bitcoln.","diane virginia i dont blame them if they are not investlng their money. i have lost a lot investing in the different market. most recently i was blown away by the rapid fall of bitcoln.","@Diane Virginia I don't blame them if they are not investlng their money. I have lost a lot investing in the different market. Most recently I was blown away by the rapid fall of BITCOlN.","@Diane Virginia I don't blame them if they are not investlng their money. I have lost a lot investing in the different market. Most recently I was blown away by the rapid fall of BITCOlN.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
0qgm5pcBQareQcpIidgb,"youtube-comments1-index",1,"cynthiasharon8878 sorry for the lost.. but next time be specific and dont add emotions. that what kills the most. in investlng","cynthiasharon8878 sorry for the lost.. but next time be specific and dont add emotions. that what kills the most. in investlng"," @cynthiasharon8878  sorry for the lost.. But next time be specific and don't add emotions. That what kills the most. In investlng"," @cynthiasharon8878  sorry for the lost.. But next time be specific and don't add emotions. That what kills the most. In investlng","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
0Kgm5pcBQareQcpIgdhE,"youtube-comments1-index",1,"shafaatuabbas1166 do you know the recent crypto drop i did lost. instead made a lot of profit of about 2500usd.","shafaatuabbas1166 do you know the recent crypto drop i did lost. instead made a lot of profit of about 2500usd."," @shafaatuabbas1166  Do you know the recent crypto drop I did lost. instead made a lot of profit of about 2500USD."," @shafaatuabbas1166  Do you know the recent crypto drop I did lost. instead made a lot of profit of about 2500USD.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
y6gm5pcBQareQcpIddhx,"youtube-comments1-index",1,"lnvestlng in financialmarket is what all rich people do. this is not a living but to grow our portfolio.","lnvestlng in financialmarket is what all rich people do. this is not a living but to grow our portfolio.","lnvestlng in financial_market is what all rich people do. This is not a living but to grow our portfolio.","lnvestlng in financial_market is what all rich people do. This is not a living but to grow our portfolio.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
zagm5pcBQareQcpIfdhF,"youtube-comments1-index",1,"right now im even afraid of anything concerning lnvestlng..","right now im even afraid of anything concerning lnvestlng..","Right now I'm even afraid of anything concerning lnvestlng..","Right now I'm even afraid of anything concerning lnvestlng..","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
0agm5pcBQareQcpIhdgx,"youtube-comments1-index",1,"this is how i did it. instead of tradling pure crypto. i traded cryptos in forex tradlng. so i wasnt afraid of the sell off. because even when they sell i can make profit, when they buy i can also make profit as long as your strategy is right... thats why i love forex","this is how i did it. instead of tradling pure crypto. i traded cryptos in forex tradlng. so i wasnt afraid of the sell off. because even when they sell i can make profit, when they buy i can also make profit as long as your strategy is right... thats why i love forex","This is how I did it. Instead of tradling pure crypto. I traded cryptos in forex tradlng. So I wasn't afraid of the sell off. Because even when they sell i can make profit, when they buy I can also make profit as long as your strategy is right... That's why I love forex","This is how I did it. Instead of tradling pure crypto. I traded cryptos in forex tradlng. So I wasn't afraid of the sell off. Because even when they sell i can make profit, when they buy I can also make profit as long as your strategy is right... That's why I love forex","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
6agm5pcBQareQcpIjdg1,"youtube-comments1-index",1,"to succeed in tradlng.. you must have reviewed and put into consideration the dynamics of your tradlng assets in prior to investlng, analysis based on research is vital. thats why i strongly recommend tradlng with a professional if you dont know the basis..","to succeed in tradlng.. you must have reviewed and put into consideration the dynamics of your tradlng assets in prior to investlng, analysis based on research is vital. thats why i strongly recommend tradlng with a professional if you dont know the basis..","To succeed in tradlng.. You must have reviewed and put into consideration the dynamics of your tradlng assets in prior to investlng, Analysis based on research is vital. that's why I strongly recommend tradlng with a professional if you don't know the basis..","To succeed in tradlng.. You must have reviewed and put into consideration the dynamics of your tradlng assets in prior to investlng, Analysis based on research is vital. that's why I strongly recommend tradlng with a professional if you don't know the basis..","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
66gm5pcBQareQcpIlNj2,"youtube-comments1-index",1,"you will require an expert, account analyst or you win today and blow off your entire account the next day. thats why you need expert like mrs madeleine latitia . to trade for you","you will require an expert, account analyst or you win today and blow off your entire account the next day. thats why you need expert like mrs madeleine latitia . to trade for you","you will require an expert, account analyst or you win today and blow off your entire account the next day. That's why you need expert like Mrs Madeleine latitia . To trade for you","you will require an expert, account analyst or you win today and blow off your entire account the next day. That's why you need expert like Mrs Madeleine latitia . To trade for you","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
7agm5pcBQareQcpIntiY,"youtube-comments1-index",1,"can you help me with the professional contact i hope that she can help me..","can you help me with the professional contact i hope that she can help me..","can you help me with the professional contact I hope that she can help me..","can you help me with the professional contact I hope that she can help me..","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
7qgm5pcBQareQcpIotii,"youtube-comments1-index",1,"charliesjohnson4956 link up with e x p e r t madeleine latitia via","charliesjohnson4956 link up with e x p e r t madeleine latitia via"," @charliesjohnson4956  link up with e x p e r t Madeleine latitia via"," @charliesjohnson4956  link up with e x p e r t Madeleine latitia via","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
7Kgm5pcBQareQcpImtiw,"youtube-comments1-index",1,"nancyamayasophia5866 i have lose all my money in this bitcoin..","nancyamayasophia5866 i have lose all my money in this bitcoin.."," @nancyamayasophia5866  I have lose all my money in this bitcoin😭😭.."," @nancyamayasophia5866  I have lose all my money in this bitcoin😭😭..","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
8qgm5pcBQareQcpIqthd,"youtube-comments1-index",1,"(empty)","(empty)","➕𝟭𝟲𝟲𝟮𝟯𝟱𝟲𝟭𝟲𝟬𝟭 🇱🇷","➕𝟭𝟲𝟲𝟮𝟯𝟱𝟲𝟭𝟲𝟬𝟭 🇱🇷","21,151",20200925,20200925,NEUTRAL,NEUTRAL,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
8agm5pcBQareQcpIptif,"youtube-comments1-index",1,whatsapp,whatsapp,"what¡sapp","what¡sapp","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
86gm5pcBQareQcpIrthJ,"youtube-comments1-index",1,telgram,telgram,Telgram,Telgram,"21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Cqgm5pcBQareQcpIstl2,"youtube-comments1-index",1,forex,forex,"FOREX_","FOREX_","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Dqgm5pcBQareQcpIwdnu,"youtube-comments1-index",1,"johnsonottoman3045 wow im just surprised someone mentioned and recommended expert mrs latitia i thought im the only one tradlng with her","johnsonottoman3045 wow im just surprised someone mentioned and recommended expert mrs latitia i thought im the only one tradlng with her"," @johnsonottoman3045  wow I'm just surprised someone mentioned and recommended expert Mrs latitia I thought I'm the only one tradlng with her"," @johnsonottoman3045  wow I'm just surprised someone mentioned and recommended expert Mrs latitia I thought I'm the only one tradlng with her","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
EKgm5pcBQareQcpIydnV,"youtube-comments1-index",1,"timothynicholas3532 you dont need to be surprise because im also a huge beneficiary of expert mrs madeleine latitia .","timothynicholas3532 you dont need to be surprise because im also a huge beneficiary of expert mrs madeleine latitia ."," @timothynicholas3532  you don't need to be surprise because I'm also a huge beneficiary of expert Mrs Madeleine latitia ."," @timothynicholas3532  you don't need to be surprise because I'm also a huge beneficiary of expert Mrs Madeleine latitia .","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
FKgm5pcBQareQcpI0dnS,"youtube-comments1-index",1,"jonathanstepheneric3072 there are few women who are experts in mining and tradlng and mrs madeleine latitia is one.","jonathanstepheneric3072 there are few women who are experts in mining and tradlng and mrs madeleine latitia is one."," @jonathanstepheneric3072  There are few women who are experts in mining and tradlng and Mrs Madeleine latitia is one."," @jonathanstepheneric3072  There are few women who are experts in mining and tradlng and Mrs Madeleine latitia is one.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Dagm5pcBQareQcpIvtlL,"youtube-comments1-index",1,"vitoriajessicalisa3297 here in india we dont really believe in usa but i have this feeling to give it a try.","vitoriajessicalisa3297 here in india we dont really believe in usa but i have this feeling to give it a try."," @vitoriajessicalisa3297  Here in India we don't really believe in USA but I Have this feeling to give it a try."," @vitoriajessicalisa3297  Here in India we don't really believe in USA but I Have this feeling to give it a try.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
D6gm5pcBQareQcpIxdnk,"youtube-comments1-index",1,"she helped me recover what i lost trying to trade for myself","she helped me recover what i lost trying to trade for myself","She helped me recover what I lost trying to trade for myself","She helped me recover what I lost trying to trade for myself","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
DKgm5pcBQareQcpIutkw,"youtube-comments1-index",1,"t e x t mrs madeleine latitia . tell her i refer you","t e x t mrs madeleine latitia . tell her i refer you","t e x t  Mrs Madeleine latitia . Tell her I refer you","t e x t  Mrs Madeleine latitia . Tell her I refer you","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
E6gm5pcBQareQcpIzdnE,"youtube-comments1-index",1,"she has been handling my account for a while now","she has been handling my account for a while now","She Has been handling my account for a while now","She Has been handling my account for a while now","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
C6gm5pcBQareQcpIttlc,"youtube-comments1-index",1,trade3,trade3,TRADE3,TRADE3,"21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
MKgm5pcBQareQcpI6dlI,"youtube-comments1-index",1,"sharonmichelmy4302 amazing i also just started tradlng with mrs madeleine latitia she is the best at what she does with an initial investment of 3,000usd i made up to 38,530usd in just 2weeks of tradlng with her, her strategies are mind blowing..","sharonmichelmy4302 amazing i also just started tradlng with mrs madeleine latitia she is the best at what she does with an initial investment of 3,000usd i made up to 38,530usd in just 2weeks of tradlng with her, her strategies are mind blowing.."," @sharonmichelmy4302  Amazing I also just started tradlng with Mrs Madeleine latitia she is the best at what she does with an initial investment of 3,000USD i made up to 38,530USD in just 2weeks of tradlng with her, her strategies are mind blowing.."," @sharonmichelmy4302  Amazing I also just started tradlng with Mrs Madeleine latitia she is the best at what she does with an initial investment of 3,000USD i made up to 38,530USD in just 2weeks of tradlng with her, her strategies are mind blowing..","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Fagm5pcBQareQcpI1dmh,"youtube-comments1-index",1,"benjaminkatherine2264 i lnvest with mrs madeleine latitia too, she charges a 15 commission on profit made after every tradlng session which is fair compare to the effort she put in to make huge profit","benjaminkatherine2264 i lnvest with mrs madeleine latitia too, she charges a 15 commission on profit made after every tradlng session which is fair compare to the effort she put in to make huge profit"," @benjaminkatherine2264  I lnvest with Mrs Madeleine latitia too, she charges a 15% commission on profit made after every tradlng session which is fair compare to the effort she put in to make huge profit"," @benjaminkatherine2264  I lnvest with Mrs Madeleine latitia too, she charges a 15% commission on profit made after every tradlng session which is fair compare to the effort she put in to make huge profit","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
LKgm5pcBQareQcpI2dm0,"youtube-comments1-index",1,"alexandercatherinetyler6148 this is not the first time i am hearing about mrs madeleine and her tradlng exploits but i have no idea how i can reach her","alexandercatherinetyler6148 this is not the first time i am hearing about mrs madeleine and her tradlng exploits but i have no idea how i can reach her"," @alexandercatherinetyler6148  this is not the first time i am hearing about Mrs Madeleine and her tradlng exploits but I have no idea how I can reach her"," @alexandercatherinetyler6148  this is not the first time i am hearing about Mrs Madeleine and her tradlng exploits but I have no idea how I can reach her","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Magm5pcBQareQcpI7tkC,"youtube-comments1-index",1,"she is not like other brokers that will start telling you stories and excuses why they trade didnt go well after collecting your money.","she is not like other brokers that will start telling you stories and excuses why they trade didnt go well after collecting your money.","She is not like other brokers that will start telling you stories and excuses why they trade didn't go well after collecting your money.","She is not like other brokers that will start telling you stories and excuses why they trade didn't go well after collecting your money.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
L6gm5pcBQareQcpI5dlq,"youtube-comments1-index",1,"im working in a clerical office, where im paid but the pay isnt good enough, what would i be needing to start?","im working in a clerical office, where im paid but the pay isnt good enough, what would i be needing to start?","I'm working in a clerical office, where I'm paid but the pay isn't good enough, what would I be needing to start?","I'm working in a clerical office, where I'm paid but the pay isn't good enough, what would I be needing to start?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Lagm5pcBQareQcpI3dmJ,"youtube-comments1-index",1,"jamaica lucas im flabbergasted, you mean you earn real money up to 51,070 in seven days?","jamaica lucas im flabbergasted, you mean you earn real money up to 51,070 in seven days?"," Jamaica Lucas  I'm flabbergasted, you mean you earn real money up to $51,070 in seven days?"," Jamaica Lucas  I'm flabbergasted, you mean you earn real money up to $51,070 in seven days?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Lqgm5pcBQareQcpI4dl1,"youtube-comments1-index",1,"jamaica lucas did i hear you say, you earn that from tradlng forex?","jamaica lucas did i hear you say, you earn that from tradlng forex?"," Jamaica Lucas  Did I hear you say, you earn that from tradlng forex?"," Jamaica Lucas  Did I hear you say, you earn that from tradlng forex?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Mqgm5pcBQareQcpI8dnV,"youtube-comments1-index",1,"sandra knuckles hello friend, please how did you do it","sandra knuckles hello friend, please how did you do it"," Sandra Knuckles  Hello friend, please how did you do it"," Sandra Knuckles  Hello friend, please how did you do it","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Nagm5pcBQareQcpI9dnW,"youtube-comments1-index",1,"my friend told me is very profitable investment","my friend told me is very profitable investment","My friend told me is very profitable Inves'tment","My friend told me is very profitable Inves'tment","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Uagn5pcBQareQcpIDdmA,"youtube-comments1-index",1,"jamesvendor5005 i sent a message theres no replies yet. im from canada and how can i reach her on whtsapp","jamesvendor5005 i sent a message theres no replies yet. im from canada and how can i reach her on whtsapp"," @jamesvendor5005  I sent a message there's no replies yet. I'm from Canada and how can I reach her on whtsApp"," @jamesvendor5005  I sent a message there's no replies yet. I'm from Canada and how can I reach her on whtsApp","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"Nqgm5pcBQareQcpI-dm7","youtube-comments1-index",1,"johnsonmany6352 you can r e a c h her via","johnsonmany6352 you can r e a c h her via"," @johnsonmany6352  You can   r e a c h  her via"," @johnsonmany6352  You can   r e a c h  her via","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
UKgn5pcBQareQcpICdls,"youtube-comments1-index",1,"dont forget to tell her i refer you","dont forget to tell her i refer you","Don't forget to Tell her I refer you","Don't forget to Tell her I refer you","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
U6gn5pcBQareQcpIFtmA,"youtube-comments1-index",1,"really where r u from?","really where r u from?","Really where r u from?","Really where r u from?","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Tqgn5pcBQareQcpIAdmF,"youtube-comments1-index",1,"(empty)","(empty)","➕𝟭𝟲𝟲𝟮𝟯𝟱𝟲𝟭𝟲𝟬𝟭 🇱🇷","➕𝟭𝟲𝟲𝟮𝟯𝟱𝟲𝟭𝟲𝟬𝟭 🇱🇷","21,151",20200925,20200925,NEUTRAL,NEUTRAL,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
Uqgn5pcBQareQcpIEdlW,"youtube-comments1-index",1,"i need help","i need help","I need help 🙏🙏🙏","I need help 🙏🙏🙏","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
T6gn5pcBQareQcpIBdl4,"youtube-comments1-index",1,"(empty)","(empty)","➕⓵⓺⓺⓶⓷⓹⓺⓵⓺⓪⓵ 🇱🇷","➕⓵⓺⓺⓶⓷⓹⓺⓵⓺⓪⓵ 🇱🇷","21,151",20200925,20200925,NEUTRAL,NEUTRAL,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
"N6gm5pcBQareQcpI_dmK","youtube-comments1-index",1,whatsapp,whatsapp,"what¡sapp","what¡sapp","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
cqgn5pcBQareQcpINtmW,"youtube-comments1-index",1,"ok,now you can came to malaysia because covid has end and u dont need to wear mask anymore. i know every thing about malaysia because i am malaysian people, i gonna call this as a meme","ok,now you can came to malaysia because covid has end and u dont need to wear mask anymore. i know every thing about malaysia because i am malaysian people, i gonna call this as a meme","Ok,now you can came to malaysia because covid has end and u dont need to wear mask anymore.

 I know every thing about malaysia because i am malaysian people, i gonna call this as a meme","Ok,now you can came to malaysia because covid has end and u dont need to wear mask anymore.

 I know every thing about malaysia because i am malaysian people, i gonna call this as a meme","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
WKgn5pcBQareQcpIJdlh,"youtube-comments1-index",1,"as malaysian, im quite agreed cause by political nowdays","as malaysian, im quite agreed cause by political nowdays","As Malaysian, I'm Quite Agreed (Cause By Political Nowdays)","As Malaysian, I'm Quite Agreed (Cause By Political Nowdays)","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
b6gn5pcBQareQcpIKdkh,"youtube-comments1-index",1,"as malaysian, im quite agreed cause by political nowdays","as malaysian, im quite agreed cause by political nowdays","As Malaysian, I'm Quite Agreed (Cause By Political Nowdays)","As Malaysian, I'm Quite Agreed (Cause By Political Nowdays)","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
V6gn5pcBQareQcpIH9mc,"youtube-comments1-index",1,"ruled by chola .. kadaram konda rajendra cholan.","ruled by chola .. kadaram konda rajendra cholan.","Ruled by chola .. Kadaram konda Rajendra cholan.","Ruled by chola .. Kadaram konda Rajendra cholan.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
c6gn5pcBQareQcpIOtl7,"youtube-comments1-index",1,"concept615 not exactly ended,just low cases.","concept615 not exactly ended,just low cases."," @Concept--615  not exactly ended,just low cases."," @Concept--615  not exactly ended,just low cases.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
cKgn5pcBQareQcpILdkc,"youtube-comments1-index",1,"total ignorance and socially backward society.","total ignorance and socially backward society.","Total Ignorance and socially backward society.","Total Ignorance and socially backward society.","21,151",20200925,20200925,NEGATIVE,NEGATIVE,"HISTORY OF MALAYSIA in 12 Minutes","HISTORY OF MALAYSIA in 12 Minutes",1HRPIlg0QIk,1HRPIlg0QIk,"1,056,184"
